2018/9/12 9:31	2018/9/12 9:32	10.34	8.83	30	27
2018/9/12 9:33	2018/9/12 9:34	10.38	9	30	28
2018/9/12 9:35	2018/9/12 9:36	10.37	8.98	30	28
2018/9/12 9:37	2018/9/12 9:38	10.38	8.95	30	28
2018/9/12 9:39	2018/9/12 9:40	10.41	8.81	30	28
2018/9/12 9:41	2018/9/12 9:42	10.47	9	30	29
2018/9/12 9:43	2018/9/12 9:44	10.48	8.83	30	29
2018/9/12 9:45	2018/9/12 9:46	10.5	8.86	30	29
2018/9/12 9:47	2018/9/12 9:48	10.53	8.86	30	29
2018/9/12 9:49	2018/9/12 9:50	10.61	9	30	30
2018/9/12 9:51	2018/9/12 9:52	10.67	8.86	30	30
2018/9/12 9:53	2018/9/12 9:54	10.74	8.9	30	30
2018/9/12 9:55	2018/9/12 9:56	10.74	8.97	30	31
2018/9/12 9:57	2018/9/12 9:58	10.8	8.9	30	31
2018/9/12 9:59	2018/9/12 10:00	10.86	9.02	30	32
2018/9/12 10:01	2018/9/12 10:02	10.86	8.92	30	32
2018/9/12 10:03	2018/9/12 10:04	10.88	8.85	30	33
2018/9/12 10:05	2018/9/12 10:06	10.87	9	30	34
2018/9/12 10:07	2018/9/12 10:08	10.95	8.85	30	35
2018/9/12 10:09	2018/9/12 10:10	10.94	9	30	36
2018/9/12 10:11	2018/9/12 10:12	11	8.95	30	35
2018/9/12 10:13	2018/9/12 10:14	10.97	9.04	30	36
2018/9/12 10:15	2018/9/12 10:16	11.02	8.85	30	37
2018/9/12 10:17	2018/9/12 10:18	11	9	30	38
2018/9/12 10:19	2018/9/12 10:20	11.03	9.04	30	38
2018/9/12 10:21	2018/9/12 10:22	11.03	8.88	30	12
2018/9/12 10:23	2018/9/12 10:24	11.11	9.05	30	9
2018/9/12 10:25	2018/9/12 10:26	11.13	8.9	30	9
2018/9/12 10:27	2018/9/12 10:28	10.99	9.05	30	9
2018/9/12 10:29	2018/9/12 10:30	11.07	8.86	30	9
2018/9/12 10:31	2018/9/12 10:32	11.08	8.95	30	8
2018/9/12 10:33	2018/9/12 10:34	11.12	8.93	30	8
2018/9/12 10:35	2018/9/12 10:36	11.16	8.93	30	9
2018/9/12 10:37	2018/9/12 10:38	11.17	9.05	30	8
2018/9/12 10:39	2018/9/12 10:40	11.44	9.05	30	9
2018/9/12 10:41	2018/9/12 10:42	11.44	9	30	10
2018/9/12 10:43	2018/9/12 10:44	11.46	8.9	30	9
2018/9/12 10:45	2018/9/12 10:46	11.63	9.05	30	10
2018/9/12 10:47	2018/9/12 10:48	11.7	8.92	30	9
2018/9/12 10:49	2018/9/12 10:50	11.49	9.04	30	9
2018/9/12 10:51	2018/9/12 10:52	11.47	9.02	30	8
2018/9/12 10:53	2018/9/12 10:54	11.37	8.97	30	10
2018/9/12 10:55	2018/9/12 10:56	11.33	8.9	30	9
2018/9/12 10:57	2018/9/12 10:58	11.33	9	30	9
2018/9/12 10:59	2018/9/12 11:00	11.24	9.05	30	10
2018/9/12 11:01	2018/9/12 11:02	11.18	9.09	30	9
2018/9/12 11:03	2018/9/12 11:04	11.31	8.88	30	9
2018/9/12 11:05	2018/9/12 11:06	11.48	8.93	30	9
2018/9/12 11:07	2018/9/12 11:08	11.45	9.09	30	10
2018/9/12 11:09	2018/9/12 11:10	11.41	9.07	30	10
2018/9/12 11:11	2018/9/12 11:12	11.47	8.97	30	9
2018/9/12 11:13	2018/9/12 11:14	11.44	8.92	30	10
2018/9/12 11:15	2018/9/12 11:16	11.43	9.09	30	9
2018/9/12 11:17	2018/9/12 11:18	11.39	9.07	30	9
2018/9/12 11:19	2018/9/12 11:20	11.41	9.09	30	10
2018/9/12 11:21	2018/9/12 11:22	11.42	8.97	30	10
2018/9/12 11:23	2018/9/12 11:24	11.37	8.9	30	10
2018/9/12 11:25	2018/9/12 11:26	11.34	9.09	30	10
2018/9/12 11:27	2018/9/12 11:28	11.39	8.95	30	10
2018/9/12 11:29	2018/9/12 11:30	11.38	9.1	30	10
2018/9/12 11:31	2018/9/12 11:32	11.47	8.98	30	10
2018/9/12 11:33	2018/9/12 11:34	11.49	9.1	30	10
2018/9/12 11:35	2018/9/12 11:36	11.52	9.1	30	11
2018/9/12 11:37	2018/9/12 11:38	11.58	8.97	30	9
2018/9/12 11:39	2018/9/12 11:40	11.67	9.02	30	10
2018/9/12 11:41	2018/9/12 11:42	11.75	9.12	30	10
2018/9/12 11:43	2018/9/12 11:44	11.85	8.93	30	10
2018/9/12 11:45	2018/9/12 11:46	11.85	8.98	30	10
2018/9/12 11:47	2018/9/12 11:48	12.13	9.14	30	10
2018/9/12 11:49	2018/9/12 11:50	12.02	8.95	30	10
2018/9/12 11:51	2018/9/12 11:52	11.89	8.98	30	11
2018/9/12 11:53	2018/9/12 11:54	11.91	9.14	30	11
2018/9/12 11:55	2018/9/12 11:56	11.88	9	30	12
2018/9/12 11:57	2018/9/12 11:58	11.99	9.12	30	11
2018/9/12 11:59	2018/9/12 12:00	11.97	8.95	30	11
2018/9/12 12:01	2018/9/12 12:02	11.91	8.95	30	12
2018/9/12 12:03	2018/9/12 12:04	11.98	8.95	30	12
2018/9/12 12:05	2018/9/12 12:06	12.11	9.17	30	12
2018/9/12 12:07	2018/9/12 12:08	12.09	9	30	12
2018/9/12 12:09	2018/9/12 12:10	12.25	9.09	30	12
2018/9/12 12:11	2018/9/12 12:12	12.29	9.19	30	13
2018/9/12 12:13	2018/9/12 12:14	12.37	9.19	30	13
2018/9/12 12:15	2018/9/12 12:16	12.34	9.19	30	13
2018/9/12 12:17	2018/9/12 12:18	12.27	8.98	30	13
2018/9/12 12:19	2018/9/12 12:20	12.32	9.19	30	14
2018/9/12 12:21	2018/9/12 12:22	12.37	8.98	30	13
2018/9/12 12:23	2018/9/12 12:24	12.39	9.05	30	14
2018/9/12 12:25	2018/9/12 12:26	12.52	9	30	14
2018/9/12 12:27	2018/9/12 12:28	12.48	9.07	30	14
2018/9/12 12:29	2018/9/12 12:30	12.63	9.21	30	15
2018/9/12 12:31	2018/9/12 12:32	12.65	9.02	30	15
2018/9/12 12:33	2018/9/12 12:34	12.6	9.14	30	15
2018/9/12 12:35	2018/9/12 12:36	12.64	9.24	30	15
2018/9/12 12:37	2018/9/12 12:38	12.63	9.16	30	16
2018/9/12 12:39	2018/9/12 12:40	12.66	9.04	30	17
2018/9/12 12:41	2018/9/12 12:42	12.65	9.19	30	17
2018/9/12 12:43	2018/9/12 12:44	12.63	9.16	30	17
2018/9/12 12:45	2018/9/12 12:46	12.71	9.12	30	19
2018/9/12 12:47	2018/9/12 12:48	12.83	9.24	30	18
2018/9/12 12:49	2018/9/12 12:50	12.82	9.1	30	19
2018/9/12 12:51	2018/9/12 12:52	12.89	9.24	30	20
2018/9/12 12:53	2018/9/12 12:54	12.9	9.19	30	19
2018/9/12 12:55	2018/9/12 12:56	12.84	9.05	30	18
2018/9/12 12:57	2018/9/12 12:58	12.8	9.05	30	18
2018/9/12 12:59	2018/9/12 13:00	12.85	9.26	30	20
2018/9/12 13:01	2018/9/12 13:02	12.95	9.05	30	21
2018/9/12 13:03	2018/9/12 13:04	12.92	9.24	30	21
2018/9/12 13:05	2018/9/12 13:06	13.02	9.12	30	21
2018/9/12 13:07	2018/9/12 13:08	13.01	9.21	30	22
2018/9/12 13:09	2018/9/12 13:10	13.05	9.1	30	23
2018/9/12 13:11	2018/9/12 13:12	13.06	9.05	30	24
2018/9/12 13:13	2018/9/12 13:14	13.11	9.16	30	25
2018/9/12 13:15	2018/9/12 13:16	13.23	9.26	30	27
2018/9/12 13:17	2018/9/12 13:18	13.18	9.07	30	25
2018/9/12 13:19	2018/9/12 13:20	13.2	9.09	30	28
2018/9/12 13:21	2018/9/12 13:22	13.26	9.22	30	29
2018/9/12 13:23	2018/9/12 13:24	13.38	9.09	30	29
2018/9/12 13:25	2018/9/12 13:26	13.41	9.09	30	16
2018/9/12 13:27	2018/9/12 13:28	13.48	9.09	30	16
2018/9/12 13:29	2018/9/12 13:30	13.5	9.26	30	16
2018/9/12 13:31	2018/9/12 13:32	13.57	9.27	30	17
2018/9/12 13:33	2018/9/12 13:34	13.49	9.1	30	18
2018/9/12 13:35	2018/9/12 13:36	13.61	9.1	30	17
2018/9/12 13:37	2018/9/12 13:38	13.65	9.12	30	17
2018/9/12 13:39	2018/9/12 13:40	13.64	9.26	30	18
2018/9/12 13:41	2018/9/12 13:42	13.63	9.29	30	17
2018/9/12 13:43	2018/9/12 13:44	13.57	9.1	30	19
2018/9/12 13:45	2018/9/12 13:46	13.6	9.24	30	19
2018/9/12 13:47	2018/9/12 13:48	13.63	9.17	30	18
