time,temp,humidity
2018-12-22 23:18,-16.99,69.49
2018-12-22 23:23,-17.01,69.42
2018-12-22 23:29,-17.01,69.26
2018-12-22 23:34,-17.03,69.28
2018-12-22 23:39,-17.03,69.38
2018-12-22 23:44,-17.0,69.51
2018-12-22 23:49,-17.02,69.4
2018-12-22 23:54,-17.01,69.25
2018-12-22 23:59,-17.01,69.26
2018-12-23 00:04,-17.01,69.38
2018-12-23 00:09,-17.01,69.5
2018-12-23 00:14,-17.03,69.37
2018-12-23 00:19,-17.01,69.25
2018-12-23 00:24,-17.01,69.25
2018-12-23 00:29,-17.01,69.38
2018-12-23 00:34,-17.0,69.47
2018-12-23 00:39,-17.01,69.36
2018-12-23 00:44,-17.02,69.19
2018-12-23 00:49,-17.01,69.23
2018-12-23 00:54,-17.01,69.36
2018-12-23 00:59,-17.01,69.46
2018-12-23 01:04,-17.01,69.31
2018-12-23 01:10,-17.01,69.19
2018-12-23 01:15,-17.03,69.24
2018-12-23 01:20,-17.02,69.37
2018-12-23 01:25,-16.99,69.4
2018-12-23 01:30,-17.01,69.26
2018-12-23 01:35,-17.01,69.18
2018-12-23 01:40,-17.01,69.25
2018-12-23 01:45,-17.01,69.39
2018-12-23 01:50,-17.02,69.42
2018-12-23 01:55,-17.01,69.24
2018-12-23 02:00,-17.03,69.18
2018-12-23 02:05,-17.03,69.27
2018-12-23 02:10,-17.01,69.39
2018-12-23 02:15,-17.03,69.39
2018-12-23 02:20,-17.01,69.22
2018-12-23 02:25,-17.01,69.18
2018-12-23 02:30,-17.01,69.27
2018-12-23 02:35,-16.99,69.4
2018-12-23 02:40,-17.01,69.35
2018-12-23 02:45,-17.01,69.17
2018-12-23 02:50,-17.02,69.21
2018-12-23 02:55,-17.01,69.3
2018-12-23 03:00,-17.01,69.43
2018-12-23 03:05,-17.03,69.34
2018-12-23 03:11,-17.03,69.19
2018-12-23 03:16,-17.03,69.22
2018-12-23 03:21,-17.02,69.3
2018-12-23 03:26,-16.98,69.39
2018-12-23 03:31,-17.01,69.32
2018-12-23 03:36,-17.03,69.16
2018-12-23 03:41,-17.02,69.16
2018-12-23 03:46,-17.03,69.31
2018-12-23 03:51,-17.01,69.38
2018-12-23 03:56,-17.03,69.29
2018-12-23 04:01,-17.03,69.16
2018-12-23 04:06,-17.02,69.16
2018-12-23 04:11,-17.02,69.3
2018-12-23 04:16,-17.01,69.39
2018-12-23 04:21,-16.99,69.27
2018-12-23 04:26,-17.03,69.16
2018-12-23 04:31,-17.02,69.16
2018-12-23 04:36,-17.01,69.29
2018-12-23 04:42,-17.01,69.37
2018-12-23 04:47,-17.01,69.24
2018-12-23 04:52,-17.03,69.13
2018-12-23 04:57,-17.03,69.21
2018-12-23 05:02,-17.02,69.31
2018-12-23 05:07,-17.01,69.39
2018-12-23 05:12,-17.03,69.22
2018-12-23 05:17,-17.03,69.13
2018-12-23 05:22,-17.02,69.17
2018-12-23 05:27,-17.01,69.28
2018-12-23 05:32,-17.02,69.32
2018-12-23 05:37,-17.01,69.17
2018-12-23 05:42,-17.03,69.09
2018-12-23 05:47,-17.01,69.16
2018-12-23 05:52,-17.01,69.27
2018-12-23 05:57,-17.01,69.32
2018-12-23 06:02,-17.02,69.15
2018-12-23 06:07,-17.03,69.07
2018-12-23 06:12,-17.02,69.15
2018-12-23 06:17,-16.99,69.27
2018-12-23 06:22,-17.03,69.28
2018-12-23 06:27,-17.03,69.09
2018-12-23 06:32,-17.04,69.12
2018-12-23 06:37,-17.05,69.21
2018-12-23 06:43,-17.01,69.33
2018-12-23 06:48,-17.03,69.35
2018-12-23 06:53,-17.04,69.18
2018-12-23 06:58,-17.03,69.1
2018-12-23 07:03,-17.02,69.21
2018-12-23 07:08,-17.01,69.3
2018-12-23 07:13,-17.01,69.29
2018-12-23 07:18,-17.03,69.12
2018-12-23 07:23,-17.03,69.09
2018-12-23 07:28,-17.01,69.18
2018-12-23 07:33,-17.0,69.32
2018-12-23 07:38,-17.01,69.24
2018-12-23 07:43,-17.03,69.09
2018-12-23 07:48,-17.03,69.06
2018-12-23 07:53,-17.01,69.18
2018-12-23 07:58,-16.99,69.31
2018-12-23 08:03,-17.01,69.19
2018-12-23 08:08,-17.01,69.03
2018-12-23 08:13,-17.01,69.06
2018-12-23 08:18,-16.99,69.17
