time,temp,humidity
2018/12/16 9:33,-17.48,71.16
2018/12/16 9:38,-17.48,71.51
2018/12/16 9:43,-17.48,70.93
2018/12/16 9:48,-17.53,70.62
2018/12/16 9:53,-17.5,70.84
2018/12/16 9:58,-17.51,71.3
2018/12/16 10:03,-17.5,71.43
2018/12/16 10:08,-17.49,70.78
2018/12/16 10:13,-17.52,70.65
2018/12/16 10:18,-17.5,70.96
2018/12/16 10:23,-17.48,71.41
2018/12/16 10:28,-17.48,71.33
2018/12/16 10:33,-17.5,70.66
2018/12/16 10:38,-17.52,70.66
2018/12/16 10:43,-17.49,71.03
2018/12/16 10:48,-17.48,71.46
2018/12/16 10:53,-17.48,71.11
